X,Y,OBJECTID,AGENCY,PROJECT_TITLE,ADDRESS,MAR_MATCHADDRESS,LABEL,YEAR,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9920439309801,38.8810918074256,598,,PHASE 1,1001 G STREET SE,1001 G STREET SE,,2010,400690.5205,134805.51,294505,CapitalProjectsPt_110,{96FF9F70-50B1-49D7-BA1C-E5AC75E70517},,,,
-76.9632054992907,38.8808793602815,599,DPR,Therapeutic Recreation Center,3030 G STREET SE,3030 G STREET SE,23,2018,403192.75,134782.54,288770,CapitalProjectsPt_577,{8FCD0EED-9089-4D6F-88DE-79D34AEE2152},,,,
-76.9632054992907,38.8808793602815,600,DPR,Therapeutic Recreation Center,3030 G STREET SE,3030 G STREET SE,21,2020,403192.75,134782.54,288770,CapitalProjectsPt_703,{19775054-69B2-4EF8-A71D-9A0DA1E8F09A},,,,
-76.9632054992907,38.8808793602815,601,DPR,Therapeutic Recreation Center,3030 G STREET SE,3030 G STREET SE,23,2019,403192.75,134782.54,288770,CapitalProjectsPt_633,{FF9C4B40-C669-4415-9D1C-440857C44F05},,,,
-76.9632054992907,38.8808793602815,602,DPR,Therapeutic Recreation Center,3030 G STREET SE,3030 G STREET SE,19,2021,403192.75,134782.54,288770,CapitalProjectsPt_749,{5D08FFC3-E46F-4702-9DA7-BADAD65CD32A},,,,
-76.9369106284273,38.8806093956531,603,DB0,BENNING TERRACE,4450 G STREET SE,4450 G STREET SE,,2010,405474.3,134753.82,21041,CapitalProjectsPt_16,{071EA016-EF59-4CFB-9F54-6A8E5879576A},,,,
-77.0229129498105,38.8798783817853,604,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,14,2017,398009.64,134675.12,276812,CapitalProjectsPt_497,{54F702B2-84FA-4700-9EDE-D43F0D791AE4},,,,
-77.0229129498105,38.8798783817853,605,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,16,2019,398012.08,134671.03,276812,CapitalProjectsPt_603,{92BFFBF9-5A49-441B-9D08-DDBC1D18E914},,,,
-77.0229129498105,38.8798783817853,606,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,15,2016,398012.08,134671.03,276812,CapitalProjectsPt_430,{428C1E6B-EE08-4F17-8652-4711CE8050B8},,,,
-77.0229129498105,38.8798783817853,607,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,14,2018,398012.08,134671.03,276812,CapitalProjectsPt_540,{C2F0BBCC-8352-4B72-AF89-BE59E3AA910B},,,,
-77.0229129498105,38.8798783817853,608,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,17,2020,398012.08,134671.03,276812,CapitalProjectsPt_681,{2CC4B7AC-2DDC-4980-960B-08AE670E82F5},,,,
-77.0229129498105,38.8798783817853,609,DCPS,Jefferson Middle School Academy,801 7TH STREET SW,801 7TH STREET SW,15,2015,398012.08,134671.03,276812,CapitalProjectsPt_174,{8BE79C79-B093-4FDF-B941-17A9A93DCBAE},,,,
-77.0229129382855,38.8798783817875,610,,PHASE 1,801 7TH STREET SW,801 7TH STREET SW,,2010,398012.0805,134671.03,276812,CapitalProjectsPt_84,{7D23C272-4316-4FC4-B874-C43180267BFA},,,,
-76.9269404244556,38.8798067919899,611,DPR,Benning Park Recreation Center,5100 SOUTHERN AVENUE SE,5100 SOUTHERN AVENUE SE,3,2020,406339.46,134665.37,296175,CapitalProjectsPt_693,{4FBF224B-F8E7-41AB-8F18-5864A27811E5},,,,
-76.9269404244556,38.8798067919899,612,DPR,Benning Park Recreation Center,5100 SOUTHERN AVENUE SE,5100 SOUTHERN AVENUE SE,3,2016,406341.99,134665.73,296175,CapitalProjectsPt_415,{2900568E-8C62-4688-9A87-9A7BDB71EE67},,,,
-76.9269404244556,38.8798067919899,613,DPR,Benning Park Recreation Center,5100 SOUTHERN AVENUE SE,5100 SOUTHERN AVENUE SE,3,2019,406339.46,134665.37,296175,CapitalProjectsPt_620,{7ABE617E-D15B-4182-B1E5-0204A13D5A79},,,,
-76.9269404244556,38.8798067919899,614,DPR,Benning Park Recreation Center,5100 Southern Ave SE,5100 SOUTHERN AVENUE SE,2,2015,406339.46,134665.37,296175,CapitalProjectsPt_203,{4D71B06F-A186-4977-AB38-CAD61B4BA0E9},,,,
-76.9269404244556,38.8798067919899,615,DPR,Benning Park Recreation Center,5100 SOUTHERN AVENUE SE,5100 SOUTHERN AVENUE SE,4,2018,406339.46,134665.37,296175,CapitalProjectsPt_561,{04DD34AF-726E-450F-A595-E637F55828F7},,,,
-76.9269404244556,38.8798067919899,616,DPR,Benning Park Recreation Center,5100 SOUTHERN AVENUE SE,5100 SOUTHERN AVENUE SE,2,2017,406341.99,134665.73,296175,CapitalProjectsPt_520,{FCED6707-49FE-425F-A757-EA101112AA8B},,,,
-76.9269401709071,38.8798067918312,617,DPR,Benning Park Recreation Center,5100 Southern Ave SE,5100 SOUTHERN AVENUE SE,1,2014,406339.46,134665.37,296175,CapitalProjectsPt_370,{4A15C20A-7CD4-43D5-986B-323D16B5A324},,,,
-77.0181275872368,38.8795228506517,618,DCPS,Amidon-Bowen Elementary School,401 I STREET SW,401 I STREET SW,3,2021,398427.29,134631.47,294482,CapitalProjectsPt_782,{DBF60810-D432-49F8-A6A7-F07C90F847FD},,,,
-77.0181275872368,38.8795228506517,619,DCPS,Amidon-Brown Elementary School,401 I STREET SW,401 I STREET SW,3,2020,398427.29,134631.47,294482,CapitalProjectsPt_724,{36D7499C-F95C-4581-AD24-C3D277899AC5},,,,
-77.0181275757119,38.8795228506534,620,,PHASE 1,401 I STREET SW,401 I STREET SW,,2010,398427.2905,134631.47,294482,CapitalProjectsPt_119,{765D138E-3B31-42C8-9840-439603A9C966},,,,
-77.0198959016532,38.879292398319,621,DPR,Southwest Duck Pond,6TH STREET SW AND I STREET SW,6TH STREET SW AND I STREET SW,14,2016,398273.85001235,134605.91999435,900765,CapitalProjectsPt_474,{81DD5E9B-9737-4984-B78A-A483DB193538},,,,
-76.9376185709236,38.8790757364405,622,DCPS,Bard Early College,4430 H STREET SE,4430 H STREET SE,6,2021,405412.99,134583.53,294598,CapitalProjectsPt_776,{FA908499-C18A-4620-B6F1-363D281A53A4},,,,
-76.9376185593988,38.8790757364344,623,,PHASE 1,4430 H STREET SE,4430 H STREET SE,,2010,405412.9905,134583.53,294598,CapitalProjectsPt_95,{C9EF8889-6F29-424F-BAE5-BE60DE84EDF3},,,,
-76.9900118059719,38.8787912683302,624,DB0,POTOMAC HOPKINS PLAZA RE-DEVELOPMENT,1200 POTOMAC AVENUE SE,1200 POTOMAC AVENUE SE,,2010,400866.87,134550.15,72298,CapitalProjectsPt_14,{20958AED-7381-4A00-B8AA-3A7F8A911841},,,,
-77.0158335384871,38.8787057896298,625,DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,4,2017,398626.28,134540.69,295165,CapitalProjectsPt_518,{3E754A47-2528-4535-B558-EC8C07D4EB8A},,,,
-77.0158335384871,38.8787057896298,626,DCPL,Southwest Library ,900 WESLEY PLACE SW,900 WESLEY PLACE SW,6,2015,398626.28,134540.69,295165,CapitalProjectsPt_201,{47CE7E53-8893-41EE-B330-7C2E7AE08ADE},,,,
-77.0158340685398,38.878705402197,627,CE0,SOUTHWEST LIBRARY,900 WESLEY PLACE SW,900 WESLEY PLACE SW,,2011,398626.28,134540.69,295165,CapitalProjectsPt_233,{2D6DEE5C-82AC-43EC-9578-D0A8715FC314},,,,
-77.0158340685398,38.878705402197,628,DCPL,Southwest Library,900 Wesley Place SW,900 WESLEY PLACE SW,7,2014,398626.28,134540.69,295165,CapitalProjectsPt_364,{3684F134-DA4B-413A-AD59-973EADA07255},,,,
-77.0158340685398,38.878705402197,629,DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,4,2020,398626.28,134540.69,295165,CapitalProjectsPt_671,{27F28E19-5552-444D-945C-13400D8F1E5B},,,,
-77.0158340685398,38.878705402197,630,DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,5,2018,398626.28,134540.69,295165,CapitalProjectsPt_527,{BA75F8B2-972C-4448-8EF9-C10C614363A9},,,,
-77.0158340685398,38.878705402197,631,CE0 - DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,5,2013,398626.28,134540.69,295165,CapitalProjectsPt_303,{AEB8C8DD-8EC8-4978-BF12-C38181E36FC0},,,,
-77.0158340685398,38.878705402197,632,DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,5,2016,398626.28,134540.69,295165,CapitalProjectsPt_456,{88A67334-6312-46E6-B2B0-3B5B4EE6BF07},,,,
-77.0158340685398,38.878705402197,633,DCPL,Southwest Library,900 WESLEY PLACE SW,900 WESLEY PLACE SW,4,2019,398626.28,134540.69,295165,CapitalProjectsPt_591,{74273BF9-D758-4F44-91E1-92DA79A597C7},,,,
-76.9995205494366,38.8784138822388,634,DPR,Capper Community Center ,5TH STREET SE AND K STREET SE,5TH STREET SE AND K STREET SE,4,2019,400041.79999799,134508.21001025,905411,CapitalProjectsPt_652,{E14F10C2-8E4F-46FE-854C-D3FFA336605D},,,,
-77.0132728646639,38.8783959227214,635,DPR,Lansburgh Park,K STREET SW AND DELAWARE AVENUE SW,K STREET SW AND DELAWARE AVENUE SW,16,2019,398848.51,134506.3,903176,CapitalProjectsPt_658,{8D6E053A-323F-4F21-A520-22FE42CBE30F},,,,
-77.0132728646639,38.8783959227214,636,DPR,Lansburgh Park,K STREET SW AND DELAWARE AVENUE SW,K STREET SW AND DELAWARE AVENUE SW,14,2020,398848.51,134506.3,903176,CapitalProjectsPt_666,{112C9EA3-51DE-498B-B209-48A4F5E7220A},,,,
-76.9983820479104,38.8773384498027,637,DPR,Joy Evans Field House,555 L STREET SE,555 L STREET SE,11,2020,400140.59,134388.83,289646,CapitalProjectsPt_665,{6511D094-7DA3-4590-B24E-BECC20363C00},,,,
-76.9983820479104,38.8773384498027,638,DPR,Joy Evans Field House,555 L STREET SE,555 L STREET SE,14,2019,400140.59,134388.83,289646,CapitalProjectsPt_657,{1E8961D6-E5F3-4DD6-AEED-3095F76A12E3},,,,
-76.9412240043085,38.8769653176011,639,HA0,RIDGE ROAD RECREATION CENTER,800 RIDGE ROAD SE,800 RIDGE ROAD SE,,2010,405100.3,134349.05,289024,CapitalProjectsPt_39,{60FAE9A7-2F52-49D6-B0E9-106FD3F69DB9},,,,
-76.9992462783511,38.8768039003105,640,DCPS,Van Ness,"1150 5th Street, SE",1150 5TH STREET SE,22,2014,400065.6,134329.49,294508,CapitalProjectsPt_389,{6274E6C2-AE96-423B-9708-D65741BC6B58},,,,
-76.9992462783511,38.8768039003105,641,DCPS,Van Ness Elementary School,1150 5TH STREET SE,1150 5TH STREET SE,35,2020,400065.6,134329.49,294508,CapitalProjectsPt_728,{E8A7F2F6-6A21-4767-8757-F54429E04DCF},,,,
-76.9992457482302,38.8768035579881,642,DCPS,Van Ness Elementary School,1150 5TH STREET SE,1150 5TH STREET SE,30,2016,400065.6,134329.49,294508,CapitalProjectsPt_449,{B998C28D-AB8C-436A-AD9D-06A03BF9E9DB},,,,
-76.9992457482302,38.8768035579881,643,DCPS,Van Ness Elementary School,1150 5TH STREET SE,1150 5TH STREET SE,31,2015,400065.6,134329.49,294508,CapitalProjectsPt_194,{93145C98-8797-4134-BC27-20B67918836F},,,,
-77.0142701095571,38.8767281708585,644,DB0,GREENLEAF GARDENS,201 M STREET SW,201 M STREET SW,,2010,398761.95,134321.18,150249,CapitalProjectsPt_17,{FA9A0675-8E11-49BA-AA02-9306DD4FE4FA},,,,
-76.9407579654559,38.8765356517526,645,DPR,Ridge Road Recreation Center,830 RIDGE ROAD SE,830 RIDGE ROAD SE,17,2020,405140.77,134301.38,310262,CapitalProjectsPt_730,{74514C2A-F3FB-4EF0-8ED1-5B5FB231E6F9},,,,
-77.0127576955908,38.8750908893088,646,DPR,King Greenleaf Recreation Center,201 N STREET SW,201 N STREET SW,12,2021,398893.16,134139.41,52917,CapitalProjectsPt_795,{EDE41436-6530-4087-A05B-63BA6A1E34B0},,,,
-77.0267400117975,38.8746416448254,647,,East Potomac Pool,972 OHIO DRIVE SW,972 OHIO DRIVE SW,5,2017,397678.61,145406.93,301729,CapitalProjectsPt_523,{C1CFD793-B9DC-4A0A-A09F-46F77B2D6C6C},,,,
-77.0208514594127,38.8738825087125,648,KT0,UPGRADE TO DPW FUELING SITES,550 WATER STREET SW,550 WATER STREET SW,,2011,398190.8,134005.4,294491,CapitalProjectsPt_132,{E609CEB3-0348-489D-B845-9221A615FB33},,,,
-77.0208514594127,38.8738825087125,649,KT0,UPGRADE TO DPW FUELING SITES,550 WATER STREET SW,550 WATER STREET SW,,2011,398190.8,134005.4,294491,CapitalProjectsPt_134,{F8BE7199-53AC-447F-9D2F-157FCD763A8B},,,,
-77.001683508101,38.8735990623737,650,EB0 - DMPED,The Yards Public Infrastructure,301 WATER STREET SE,301 WATER STREET SE,7,2013,399854.11,133973.73,310693,CapitalProjectsPt_340,{13FF1537-B741-43AB-AFC9-254E350576D1},,,,
-77.001098552273,38.8735256508755,651,DMPED,The Yards Public Infrastructure (DC Water Facility),355 Water Street SE ,355 WATER STREET SE,6,2015,399904.87,133965.58,311455,CapitalProjectsPt_167,{D21B3814-CC19-4BF9-862D-167966C043DF},,,,
-77.001098552273,38.8735256508755,652,DPR,Yards Park and Canal Park,355 WATER STREET SE,355 WATER STREET SE,26,2019,399904.87,133965.58,311455,CapitalProjectsPt_659,{1F2EAFF8-2C20-4D93-92AE-33917EBE86DC},,,,
-77.001098552273,38.8735256508755,653,DMPED,The Yards Public Infrastructure (DC Water Facility),355 WATER STREET SE,355 WATER STREET SE,5,2016,399904.87,133965.58,311455,CapitalProjectsPt_461,{69365532-F2DA-4C7B-8323-0937DDDB1011},,,,
-77.0010918663289,38.8733905249061,654,DMPED,The Yards Public Infrastructure (DC Water Facility),355 Water Street SE ,355 WATER STREET SE,6,2014,399905.45,133950.58,311455,CapitalProjectsPt_394,{509E62A7-6353-4425-A3FE-0A6749D19444},,,,
-76.9831268722933,38.8726100844967,655,DPR,Anacostia Recreation Center,1800 ANACOSTIA DRIVE SE,1800 ANACOSTIA DRIVE SE,3,2021,401464.4,133864.08,295129,CapitalProjectsPt_791,{880BA48D-6BCB-4FB5-8489-4D55DEC66A5C},,,,
-76.9831268722933,38.8726100844967,656,DPR,Anacostia Recreation Center,1800 ANACOSTIA DRIVE SE,1800 ANACOSTIA DRIVE SE,1,2016,401464.4,133864.08,295129,CapitalProjectsPt_471,{74723B8A-0EC0-4395-8E0E-18DCDF9C36BA},,,,
-76.9831038280796,38.8725960280556,657,DPR,Anacostia Recreation Center,1800 ANACOSTIA DRIVE SE,1800 ANACOSTIA DRIVE SE,2,2019,401466.4,133862.52,295129,CapitalProjectsPt_641,{C5E064C0-3507-4D73-8C9E-E96F14845B43},,,,
-76.9831038280796,38.8725960280556,658,DPR,Anacostia Recreation Center,1800 ANACOSTIA DRIVE SE,1800 ANACOSTIA DRIVE SE,2,2018,401466.4,133862.52,295129,CapitalProjectsPt_588,{2EF7FAF6-4274-4856-9C05-B4972945B675},,,,
-76.9744862911985,38.8718046065121,659,DCPS,Orr Elementary School,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,19,2017,402265.18,133860.05,294539,CapitalProjectsPt_507,{A88ECD76-CB4E-4801-AAA7-57B500FE6721},,,,
-76.9744862911985,38.8718046065121,660,DCPS,Orr ES,2200 Minnesota Avenue SE,2200 MINNESOTA AVENUE SE,14,2014,402214.23,133774.84,294539,CapitalProjectsPt_381,{32A1A091-3ED3-4CA9-A042-A340AA44C21B},,,,
-76.9744862911985,38.8718046065121,661,DCPS,Orr Elementary School,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,19,2018,402214.23,133774.84,294539,CapitalProjectsPt_545,{68C9CCC0-DFA2-4E70-8FBE-A0DD467C09F0},,,,
-76.9744862911985,38.8718046065121,662,DCPS,Orr Elementary School,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,21,2016,402214.23,133774.84,294539,CapitalProjectsPt_440,{6A22CE26-9A5C-47DF-A1C7-5695D9BF2567},,,,
-76.9744862911985,38.8718046065121,663,DCPS,Boone Elementary School,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,3,2019,402214.23,133774.84,294539,CapitalProjectsPt_607,{BA1EE2B3-B269-4F9F-9903-B12BBEF0D0C8},,,,
-76.9744862911985,38.8718046065121,664,District of Columbia Public Schools,Orr Elementary School,2200 Minnesota Ave. SE,2200 Minnesota Ave. SE,18,2012,402214.23,133774.84,294539,CapitalProjectsPt_273,{1643D61B-BE39-41F0-8983-DFBB62855FD9},,,,
-76.9744862911985,38.8718046065121,665,GA0 - DCPS,Orr ES Modernization/Renovation,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,13,2013,402214.23,133774.84,294539,CapitalProjectsPt_317,{DD46FFDD-2E5C-4EF1-998A-96281704B9E0},,,,
-76.9744862911985,38.8718046065121,666,DCPS,Orr Elementary School,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,22,2015,402214.23,133774.84,294539,CapitalProjectsPt_184,{79751AF7-97CC-42F9-BAC0-E78D85B86A90},,,,
-76.9744862796748,38.8718046065096,667,,PHASE 1,2200 MINNESOTA AVENUE SE,2200 MINNESOTA AVENUE SE,,2010,402214.2305,133774.84,294539,CapitalProjectsPt_207,{5BC3A658-7A46-4629-889F-E7084B793A86},,,,
-76.9899306220928,38.8717903837895,668,DDOT,11th Street Bridge,,,1,2020,400874,133773,,CapitalProjectsPt_689,{104C6F75-B1A5-498D-90AF-85A3D2273302},,,,
-76.9899306220928,38.8717903837895,669,DDOT,11th Street Bridge,,,1,2019,400874,133773,,CapitalProjectsPt_613,{A467BE22-8951-45A1-B428-7D39E3BE6596},,,,
-76.9899306220928,38.8717903837895,670,DDOT,11th Street Bridge,11th Street (Anacostia River),,1,2015,400874,133773,,CapitalProjectsPt_195,{104EADE9-60C3-49E6-92B5-024CFE4B5F3D},,,,
-76.9899306220928,38.8717903837895,671,DDOT,11th Street Bridge,,,1,2021,400874,133773,,CapitalProjectsPt_807,{3904C77E-7D1C-4CAA-AB21-C8F6EF4E3DBB},,,,
-76.9899306220928,38.8717903837895,672,DDOT,11th Street Bridge,,,1,2017,,,,CapitalProjectsPt_514,{71FA2101-7ECC-4352-ACED-6D8621863C76},,,,
-76.9899306220928,38.8717903837895,673,KA0 - DDOT,11th Street Bridge,,,1,2013,400874,133773,,CapitalProjectsPt_328,{EDE01E69-E9B8-461B-8C32-750553A5BE63},,,,
-76.9899306220928,38.8717903837895,674,DDOT,11th Street Bridge,,,1,2018,400874,133773,,CapitalProjectsPt_551,{E3B8A813-FC4D-418C-B502-E20C6747DB7D},,,,
-76.9899306220928,38.8717903837895,675,DDOT,11th Street Bridge,11th Street (Anacostia River),,1,2014,400874,133773,,CapitalProjectsPt_397,{C97B9D5E-D147-441E-A130-6A6CEDFF16EB},,,,
-76.9669895641818,38.8716038225196,676,FB0,RENOVATIONS TO ENGINE COMPANY 19,2813 PENNSYLVANIA AVENUE SE,2813 PENNSYLVANIA AVENUE SE,,2010,402864.79,133752.76,44167,CapitalProjectsPt_25,{B37CC148-CE84-43B1-AC50-837E48E81A90},,,,
-76.9901705032949,38.8715019460871,677,DDOT,11th Street Bridge,11 STREET SE,,2,2016,400853.1868,133740.9789,,CapitalProjectsPt_465,{6B1D030A-D3D4-4570-8830-828C027671D4},,,,
-76.9904139258576,38.8713436345868,678,District Department of Transportation,11th Street Bridge,11th Street Bridge,11th Street Bridge,1,2012,400831.9,133724.09,303206,CapitalProjectsPt_294,{5D7D13D1-756A-4F61-975C-AD48069D04C5},,,,
-76.9801735802709,38.8712938529014,679,GA0 - DCPS,Kramer MS Modernization/Renovation,1700 Q STREET SE,1700 Q STREET SE,10,2013,401720.71,133718.02,289467,CapitalProjectsPt_314,{606AB174-56E3-4EF5-89E1-9C6F86268FA9},,,,
-76.9801735802709,38.8712938529014,680,DPR,Kramer Middle School Community Center,1700 Q STREET SE,1700 Q STREET SE,12,2020,401720.71,133718.02,289467,CapitalProjectsPt_699,{12C1A713-6F39-4AA7-AC74-0688E409B04F},,,,
-76.9801735802709,38.8712938529014,681,DCPS,Kramer MS,1700 Q Street SE,1700 Q STREET SE,9,2014,401720.71,133718.02,289467,CapitalProjectsPt_376,{459A189C-AADA-4A1F-ACAC-011066281E4F},,,,
-76.9801735687473,38.8712938528995,682,,PHASE 1,1700 Q STREET SE,1700 Q STREET SE,,2010,401720.7105,133718.02,289467,CapitalProjectsPt_102,{C08A1A0E-C507-4511-98CE-03CDDB9CB14B},,,,
-76.9643585538311,38.8700991857561,683,DCPS,Old Randle Highland Education Campus,1650 30TH STREET SE,1650 30TH STREET SE,29,2021,403093.17,133585.82,156337,CapitalProjectsPt_769,{51701063-EAAA-44B2-8BF5-92D407BC83BC},,,,
-76.9643585538311,38.8700991857561,684,DCPS,Old Randle Highland Education Campus,1650 30TH STREET SE,1650 30TH STREET SE,23,2020,403093.17,133585.82,156337,CapitalProjectsPt_706,{14E3EE82-AAD5-456F-98DC-24B718C0CBC7},,,,
-76.9830795189813,38.870091507624,685,,GENERAL MODERNIZATIONS - HIGH SCHOOLS,1601 16TH STREET SE,1601 16TH STREET SE,,2010,401468.5605,133584.5,155922,CapitalProjectsPt_99,{33EAA3FC-7910-4335-A61F-8E2055DF46C8},,,,
-77.0014417713239,38.8696469882678,686,DMPED,Poplar Point,ANACOSTIA DRIVE,ANACOSTIA DRIVE,6,2021,399875.08,133535.02,312964,CapitalProjectsPt_771,{8B1EF2FB-7C5C-4514-AD5E-DE6E702A5D16},,,,
-76.9446862153722,38.8691979805828,687,DPR,Fort Davis Recreation Center,1400 41ST STREET SE,1400 41ST STREET SE,7,2019,404800.4,133486.63,295122,CapitalProjectsPt_653,{0D4FC632-7899-418D-9BDB-534100DE51E7},,,,
-76.9446862153722,38.8691979805828,688,DPR,Fort Davis Recreation Center,1400 41ST STREET SE,1400 41ST STREET SE,8,2020,404800.4,133486.63,295122,CapitalProjectsPt_723,{BA59E10E-96FA-4C39-B0D7-F244B2A1F859},,,,
-76.9446862153722,38.8691979805828,689,DPR,Fort Davis Recreation Center,1400 41st St SE,1400 41ST STREET SE,8,2021,404800.4,133486.63,295122,CapitalProjectsPt_762,{0EB7FCD2-AB34-4158-8A6A-CE5BC3A09CC1},,,,
-77.0061119938739,38.8690345356082,690,DDOT,South Capital/Frederick Douglass Bridge,SOUTH CAPITOL STREET BRIDGE,SOUTH CAPITOL STREET BRIDGE,1,2016,399469.79,133467.05,303117,CapitalProjectsPt_464,{9FD46692-08A3-4DC6-B331-7764D997825E},,,,
-77.0061119938739,38.8690345356082,691,DDOT,South Capital/Frederick Douglass Bridge,South Capitol Street (Anacostia River),SOUTH CAPITOL STREET BRIDGE,4,2015,399469.79,133467.05,303117,CapitalProjectsPt_170,{B23177D7-E4B9-4DD3-8F44-4D5B143EC0CA},,,,
-77.0061119938739,38.8690345356082,692,DDOT,South Capitol/Frederick Douglass Bridge,South Capitol Street (Anacostia River),SOUTH CAPITOL STREET BRIDGE,3,2014,399469.79,133467.05,303117,CapitalProjectsPt_396,{AE4592ED-A9F3-4E42-9227-CB998A707B15},,,,
-77.0061119938739,38.8690345356082,693,KA0 - DDOT,South Capital/Frederick Douglass Bridge,SOUTH CAPITOL STREET BRIDGE,SOUTH CAPITOL STREET BRIDGE,3,2013,399469.79,133467.05,303117,CapitalProjectsPt_330,{F20F2A18-EB21-47B5-915F-A23B68D4FF81},,,,
-77.0061119938739,38.8690345356082,694,District Department of Transportation,South Capitol Street Corridor,Frederick Douglas Memorial Bridge,Frederick Douglas Memorial Bridge,3,2012,399469.79,133467.05,303117,CapitalProjectsPt_293,{D074E0C1-9F36-484C-8354-23C37C67FD6C},,,,
-77.0061119938739,38.8690345356082,695,DDOT,South Capital/Frederick Douglass Bridge,,,3,2020,399469.79,133467.05,,CapitalProjectsPt_685,{6EC575DD-ACAE-4756-8281-B2E8EFF3A625},,,,
-77.0061119938739,38.8690345356082,696,DDOT,South Capital/Frederick Douglass Bridge,,,3,2017,399469.79,133467.05,303117,CapitalProjectsPt_495,{2C509C26-F284-4F68-96B9-68A4C692EB49},,,,
-77.0061119938739,38.8690345356082,697,DDOT,South Capital/Frederick Douglass Bridge,,,3,2018,399469.79,133467.05,,CapitalProjectsPt_550,{2A44E0EE-EA65-4DD2-BDF6-C1CDD5139BAD},,,,
-77.0061119938739,38.8690345356082,698,DDOT,South Capital/Frederick Douglass Bridge,SOUTH CAPITOL STREET BRIDGE,SOUTH CAPITOL STREET BRIDGE,3,2019,399469.79,133467.05,303117,CapitalProjectsPt_612,{81BA0C83-6CBF-4CE1-A54B-A85606D1F8BA},,,,
-76.9978334638368,38.8664761067487,699,EB0 - DMPED,Poplar Point,700 HOWARD ROAD SE,700 HOWARD ROAD SE,4,2013,400188.22,133183.03,293252,CapitalProjectsPt_337,{B9DB69AA-62A7-40C8-B732-7CA5E948F342},,,,
-76.9836234386954,38.8660501419351,700,DCPS,Ketcham Elementary School,1919 15TH STREET SE,1919 15TH STREET SE,22,2021,401421.44,133135.87,286537,CapitalProjectsPt_778,{19194CFD-A00B-46A5-9E6F-0CFA049FDC66},,,,
-76.9836234271726,38.8660501419335,701,,PHASE 1,1919 15TH STREET SE,1919 15TH STREET SE,,2010,401421.4405,133135.87,286537,CapitalProjectsPt_107,{A772AE48-C7D5-458B-8488-B81E2D308F4D},,,,
-76.9539921948818,38.8648203255652,702,CE0,FRANCIS A. GREGORY LIBRARY,3660 ALABAMA AVENUE SE,3660 ALABAMA AVENUE SE,,2010,403993.06,133000.23,290019,CapitalProjectsPt_9,{56C76145-EBEE-4450-A143-2FD1E1DCAAFA},,,,
-76.9556070175601,38.8643572874293,703,District of Columbia Public Schools,Beers Elementary School,3600 Alabama Ave. SE,3600 Alabama Ave. SE,4,2012,403852.94,132948.76,278406,CapitalProjectsPt_267,{E04CFFE0-0C53-4E7C-BF47-B1772C6B3630},,,,
-76.9556070060376,38.8643572874249,704,,PHASE 1,3600 ALABAMA AVENUE SE,3600 ALABAMA AVENUE SE,,2010,403852.9405,132948.76,278406,CapitalProjectsPt_214,{6219DCFE-E112-4D3D-ADB6-BA541C9AFAC5},,,,
-76.9919368422396,38.8619893870022,705,EB0,"BARRY FARM, PARK CHESTER, WADE ROAD
",,,,2010,400700,132685,,CapitalProjectsPt_54,{43AA92B4-7BDE-42C0-9911-393BFA4D003B},,,,
-76.9682559190634,38.8617014953315,706,Deputy Mayor for Planning and Economic Development,Skyland Shopping Center,Good Hope Road SE & Naylor Road SE & Alabama Ave SE,Good Hope Road SE & Naylor Road SE & Alabama Ave SE,1,2012,402755.28,132653.49,303876,CapitalProjectsPt_283,{1B01D2AD-1879-46B8-98C8-913C08267388},,,,
-76.9966518470031,38.8606167340116,707,HA0 - DPR,Barry Farm Recreation Center,1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,1,2013,400290.79,132532.6,285960,CapitalProjectsPt_342,{9040845C-23CF-4645-AF9E-65BA8BB77694},,,,
-76.9966518470031,38.8606167340116,708,DMPED,"Barry Farm, Park Chester, Wade Road",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,4,2016,400290.79,132532.6,285960,CapitalProjectsPt_460,{9D703F2E-47CA-44A6-B117-2158A18C9ABE},,,,
